Trucksize, $ ,Customer Name,job_name_clean,job code,material_clean,final_direction,date_time,Truck #_clean,material_materials,id_materials,material_clean_materials,direction_materials,id_trucks,truck_number_trucks,trucking_company_trucks,notes_trucks,truck_size_trucks,phone_trucks,license_plate_trucks,active_trucks,truck_number_clean_trucks,id_customers,customer_name_customers,full_address_customers,contact_person_customers,phone_number_customers,notes_customers,job_code_alljobs,job_name_alljobs,customer_alljobs,tax_exempt_alljobs,active_alljobs,source_updated_at_alljobs
Axle 1, $75.00 ,"Ventrone Excavating, Inc.",Cleveland Zoo,Cleveland Zoo,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T10:40:00,ven15,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,357,VEN15,VENTRONE EXCAVATING,RED CAB,Axle 1,,,True,ven15,141,"Ventrone Excavating, Inc.","4534 Vilet St. SW, Canton, OH, 44710",Patrick Ventrone,(330)777-0023,Ventrone.Excavating.Inc@gmail.com,Cleveland Zoo,Cleveland Zoo,"Ventrone Excavating, Inc.",New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,InfraSource Construction LLC.,Ardmore Rd. 402951771,Ardmore Rd. 402951771,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T10:50:00,ets111,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,284,ETS111,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,ets111,150,InfraSource Construction LLC.,,,,,Ardmore Rd. 402951771,Ardmore Rd. 402951771,InfraSource Construction LLC.,New,1,2026-05-11T18:36:09.993771+00:00
Tandem, $90.00 ,"Empire Paving, LLC",Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T10:51:00,emp722,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,367,EMP722,EMPIRE,,Tandem,,,True,emp722,52,"Empire Paving, LLC","4620 Johnston Parkway, Cleveland, OH, 44128",,2165811000,ap@empirepaving.biz,Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,"Empire Paving, LLC",New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,"Empire Paving, LLC",Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T10:58:00,del05,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,44,DEL05,Delano Trucking,,Axle 4_5,,Temp tag,True,del05,52,"Empire Paving, LLC","4620 Johnston Parkway, Cleveland, OH, 44128",,2165811000,ap@empirepaving.biz,Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,"Empire Paving, LLC",New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,"Empire Paving, LLC",Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T11:10:00,del04,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,43,DEL04,Delano Trucking,,Axle 4_5,,PMZ9966,True,del04,52,"Empire Paving, LLC","4620 Johnston Parkway, Cleveland, OH, 44128",,2165811000,ap@empirepaving.biz,Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,"Empire Paving, LLC",New,1,2026-05-11T18:36:09.993771+00:00
TriAxle, $120.00 ,"Empire Paving, LLC",Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T11:21:00,cor008,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,457,COR008,Legacy Data (Unknown Hauler),,TriAxle,,,True,cor008,52,"Empire Paving, LLC","4620 Johnston Parkway, Cleveland, OH, 44128",,2165811000,ap@empirepaving.biz,Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,"Empire Paving, LLC",New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,"Empire Paving, LLC",Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T11:32:00,del05,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,44,DEL05,Delano Trucking,,Axle 4_5,,Temp tag,True,del05,52,"Empire Paving, LLC","4620 Johnston Parkway, Cleveland, OH, 44128",,2165811000,ap@empirepaving.biz,Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,"Empire Paving, LLC",New,1,2026-05-11T18:36:09.993771+00:00
TriAxle, $120.00 ,Don Wartko Construction,Broadview Hts.,Broadview Hts.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T11:42:00,mid12,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,458,MID12,Legacy Data (Unknown Hauler),,TriAxle,,,True,mid12,49,Don Wartko Construction,"975 Tallmadge Rd, Kent, OH, 44240",Jeannine Jones,3306735501,invoices@wartkoconstruction.com,Broadview Hts.,Broadview Hts.,Don Wartko Construction,N,1,2026-02-20T13:28:00
TriAxle, $144.00 ,Don Wartko Construction,Broadview Hts.,Broadview Hts.,Sand (screened),OUT,2026-04-17T11:43:00,mid12,Sand (screened),21,sand (screened),OUT,458,MID12,Legacy Data (Unknown Hauler),,TriAxle,,,True,mid12,49,Don Wartko Construction,"975 Tallmadge Rd, Kent, OH, 44240",Jeannine Jones,3306735501,invoices@wartkoconstruction.com,Broadview Hts.,Broadview Hts.,Don Wartko Construction,N,1,2026-02-20T13:28:00
Axle 4_5, $165.00 ,"Empire Paving, LLC",Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T11:59:00,del04,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,43,DEL04,Delano Trucking,,Axle 4_5,,PMZ9966,True,del04,52,"Empire Paving, LLC","4620 Johnston Parkway, Cleveland, OH, 44128",,2165811000,ap@empirepaving.biz,Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,"Empire Paving, LLC",New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T12:00:00,hel44,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,276,HEL44,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,hel44,89,"Miller Pipeline, LLC","PO Box 34141, Indianapolis, IN, 46234",Nancy Hunt,3176535361,apinfo@millerpipeline.com,Lee Rd.,Lee Rd.,Utilities Construction Co.,N,1,2026-01-05T10:01:00
TriAxle, $120.00 ,"Empire Paving, LLC",Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T12:01:00,cor008,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,457,COR008,Legacy Data (Unknown Hauler),,TriAxle,,,True,cor008,52,"Empire Paving, LLC","4620 Johnston Parkway, Cleveland, OH, 44128",,2165811000,ap@empirepaving.biz,Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,"Empire Paving, LLC",New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,"Empire Paving, LLC",Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T12:09:00,del05,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,44,DEL05,Delano Trucking,,Axle 4_5,,Temp tag,True,del05,52,"Empire Paving, LLC","4620 Johnston Parkway, Cleveland, OH, 44128",,2165811000,ap@empirepaving.biz,Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,"Empire Paving, LLC",New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,D Jacobs Industries,PIR-3951,PIR-3951,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T12:19:00,gan45,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,194,GAN45,GANIM COMPANY,,Axle 4_5,,PLK5918,True,gan45,152,D Jacobs Industries,"13995 Enterprise Ave. Cleveland, OH 44135",Callan,(440) 399-2888,DBA - GANIM COMPANY,PIR-3951,PIR-3951,,New,1,2026-04-30T13:52:09-04:00
Axle 4_5, $165.00 ,"Empire Paving, LLC",Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T12:38:00,del04,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,43,DEL04,Delano Trucking,,Axle 4_5,,PMZ9966,True,del04,52,"Empire Paving, LLC","4620 Johnston Parkway, Cleveland, OH, 44128",,2165811000,ap@empirepaving.biz,Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,"Empire Paving, LLC",New,1,2026-05-11T18:36:09.993771+00:00
TriAxle, $120.00 ,"Empire Paving, LLC",Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T12:47:00,cor008,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,457,COR008,Legacy Data (Unknown Hauler),,TriAxle,,,True,cor008,52,"Empire Paving, LLC","4620 Johnston Parkway, Cleveland, OH, 44128",,2165811000,ap@empirepaving.biz,Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,"Empire Paving, LLC",New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,InfraSource Construction LLC.,Scottsdale 2261850003,Scottsdale 2261850003,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T12:58:00,pet5,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,459,PET5,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,pet5,150,InfraSource Construction LLC.,,,,,Scottsdale 2261850003,Scottsdale 2261850003,InfraSource Construction LLC.,New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,"Empire Paving, LLC",Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T13:03:00,del05,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,44,DEL05,Delano Trucking,,Axle 4_5,,Temp tag,True,del05,52,"Empire Paving, LLC","4620 Johnston Parkway, Cleveland, OH, 44128",,2165811000,ap@empirepaving.biz,Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,"Empire Paving, LLC",New,1,2026-05-11T18:36:09.993771+00:00
TriAxle, $120.00 ,"Empire Paving, LLC",Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T13:21:00,cor008,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,457,COR008,Legacy Data (Unknown Hauler),,TriAxle,,,True,cor008,52,"Empire Paving, LLC","4620 Johnston Parkway, Cleveland, OH, 44128",,2165811000,ap@empirepaving.biz,Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,"Empire Paving, LLC",New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,D Jacobs Industries,PIR-3951,PIR-3951,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T13:22:00,gan21,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,192,GAN21,GANIM COMPANY,,Axle 4_5,,PMR5390,True,gan21,152,D Jacobs Industries,"13995 Enterprise Ave. Cleveland, OH 44135",Callan,(440) 399-2888,DBA - GANIM COMPANY,PIR-3951,PIR-3951,,New,1,2026-04-30T13:52:09-04:00
Axle 4_5, $165.00 ,"Empire Paving, LLC",Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T13:28:00,del04,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,43,DEL04,Delano Trucking,,Axle 4_5,,PMZ9966,True,del04,52,"Empire Paving, LLC","4620 Johnston Parkway, Cleveland, OH, 44128",,2165811000,ap@empirepaving.biz,Yard - Johnston Pkwy.,Yard - Johnston Pkwy.,"Empire Paving, LLC",New,1,2026-05-11T18:36:09.993771+00:00
TriAxle, $120.00 ,Don Wartko Construction,Broadview Hts.,Broadview Hts.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T13:49:00,mid12,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,458,MID12,Legacy Data (Unknown Hauler),,TriAxle,,,True,mid12,49,Don Wartko Construction,"975 Tallmadge Rd, Kent, OH, 44240",Jeannine Jones,3306735501,invoices@wartkoconstruction.com,Broadview Hts.,Broadview Hts.,Don Wartko Construction,N,1,2026-02-20T13:28:00
TriAxle, $144.00 ,Don Wartko Construction,Broadview Hts.,Broadview Hts.,Sand (screened),OUT,2026-04-17T13:52:00,mid12,Sand (screened),21,sand (screened),OUT,458,MID12,Legacy Data (Unknown Hauler),,TriAxle,,,True,mid12,49,Don Wartko Construction,"975 Tallmadge Rd, Kent, OH, 44240",Jeannine Jones,3306735501,invoices@wartkoconstruction.com,Broadview Hts.,Broadview Hts.,Don Wartko Construction,N,1,2026-02-20T13:28:00
Axle 4_5, $165.00 ,InfraSource Construction LLC.,Ardmore Rd. 402951771,Ardmore Rd. 402951771,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-17T14:22:00,chat789,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,320,CHAT789,CHATMAN TRUCKING,,Axle 4_5,,,True,chat789,150,InfraSource Construction LLC.,,,,,Ardmore Rd. 402951771,Ardmore Rd. 402951771,InfraSource Construction LLC.,New,1,2026-05-11T18:36:09.993771+00:00
Hydrovac, $500.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,Slop,IN,2026-04-17T14:40:00,smith4,Slop,23,slop,IN,292,SMITH4,Legacy Data (Unknown Hauler),,Hydrovac,,,True,smith4,89,"Miller Pipeline, LLC","PO Box 34141, Indianapolis, IN, 46234",Nancy Hunt,3176535361,apinfo@millerpipeline.com,Lee Rd.,Lee Rd.,Utilities Construction Co.,N,1,2026-01-05T10:01:00
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-20T08:23:00,dev1,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $275.00 ,MREX,Heinen's Warehouse (2722),2722,Broken Asphalt (or material mixed asphalt),IN,2026-04-20T08:52:00,dev3,Broken Asphalt (or material mixed asphalt),10,broken asphalt (or material mixed asphalt),IN,52,DEV3,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,,True,dev3,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 1, $75.00 ,"Middleton Mechanical, LLC",Job #3853,Job #3853,Broken Concrete,IN,2026-04-20T09:08:00,ohio1,Broken Concrete,11,broken concrete,IN,242,OHIO1,Legacy Data (Unknown Hauler),,Axle 1,,,True,ohio1,87,"Middleton Mechanical, LLC","Post Office Box 1387, Mansfield, OH, 44901",Sarah Pratt,4198860068,spratt@middletonmechanical.com,Job #3853,Job #3853,"Middleton Mechanical, LLC",N,1,2026-02-02T10:13:00
Axle 4_5, $275.00 ,MREX,Heinen's Warehouse (2722),2722,Broken Asphalt (or material mixed asphalt),IN,2026-04-20T09:23:00,dev1,Broken Asphalt (or material mixed asphalt),10,broken asphalt (or material mixed asphalt),IN,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
TriAxle, $120.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-20T09:25:00,hel3,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,423,hel3,Helmling,,TriAxle,,,True,hel3,89,"Miller Pipeline, LLC","PO Box 34141, Indianapolis, IN, 46234",Nancy Hunt,3176535361,apinfo@millerpipeline.com,Lee Rd.,Lee Rd.,Utilities Construction Co.,N,1,2026-01-05T10:01:00
TriAxle, $120.00 ,Infinity Paving,Clean Express - Medina,Clean Express - Medina,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-20T09:47:00,kas644,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,385,KAS644,KASER TRUCKING,,TriAxle,,,True,kas644,65,Infinity Paving,"50 E Highland Rd, Northfield, OH, 44067",Amy Fitch,(440)946-6960,rebecca@infinitypaving.com,Clean Express - Medina,Clean Express - Medina,Infinity Paving,New,1,2026-05-11T18:36:09.993771+00:00
Axle 1, $125.00 ,Holland Paving & Sealcoating,3260 Roundwood Rd.,3260 Roundwood Rd.,Broken Asphalt (or material mixed asphalt),IN,2026-04-20T09:48:00,hol1,Broken Asphalt (or material mixed asphalt),10,broken asphalt (or material mixed asphalt),IN,456,HOL1,Legacy Data (Unknown Hauler),,Axle 1,,,True,hol1,63,Holland Paving & Sealcoating,"4538 West 130th Street, Cleveland, OH, 44135",,2166719333,Bridget@hollandpaving.com,3260 Roundwood Rd.,3260 Roundwood Rd.,Holland Paving & Sealcoating,New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,D Jacobs Industries,Job - 573.01,Job - 573.01,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-20T09:59:00,gan59,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,196,GAN59,GANIM COMPANY,,Axle 4_5,,POA8788,True,gan59,152,D Jacobs Industries,"13995 Enterprise Ave. Cleveland, OH 44135",Callan,(440) 399-2888,DBA - GANIM COMPANY,Job - 573.01,Job - 573.01,D Jacobs Industries - DBA Ganim Company,New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Broken Concrete,IN,2026-04-20T10:02:00,dev8,Broken Concrete,11,broken concrete,IN,57,DEV8,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,PLR4488,True,dev8,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,InfraSource Construction LLC.,Ardmore Rd. 402951771,Ardmore Rd. 402951771,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-20T10:18:00,chat789,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,320,CHAT789,CHATMAN TRUCKING,,Axle 4_5,,,True,chat789,150,InfraSource Construction LLC.,,,,,Ardmore Rd. 402951771,Ardmore Rd. 402951771,InfraSource Construction LLC.,New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $198.00 ,D Jacobs Industries,Ashurst - 3-CH-11-567.01,Ashurst - 3-CH-11-567.01,Sand (screened),OUT,2026-04-20T10:21:00,gan58,Sand (screened),21,sand (screened),OUT,195,GAN58,GANIM COMPANY,,Axle 4_5,,POA8774,True,gan58,152,D Jacobs Industries,"13995 Enterprise Ave. Cleveland, OH 44135",Callan,(440) 399-2888,DBA - GANIM COMPANY,Ashurst - 3-CH-11-567.01,Ashurst - 3-CH-11-567.01,D Jacobs Industries - DBA Ganim Company,New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-20T10:39:00,dev3,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,52,DEV3,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,,True,dev3,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-20T10:52:00,dev8,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,57,DEV8,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,PLR4488,True,dev8,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-20T10:58:00,hel44,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,276,HEL44,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,hel44,89,"Miller Pipeline, LLC","PO Box 34141, Indianapolis, IN, 46234",Nancy Hunt,3176535361,apinfo@millerpipeline.com,Lee Rd.,Lee Rd.,Utilities Construction Co.,N,1,2026-01-05T10:01:00
Axle 4_5, $165.00 ,MREX,Heinen's Warehouse (2722),2722,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-20T11:03:00,dev1,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,273,DEV1,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,dev1,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2722,Heinen's Warehouse (2722),"ESI Constructors, Inc.",N,1,
Axle 1, $75.00 ,"Middleton Mechanical, LLC",Job #3853,Job #3853,Broken Concrete,IN,2026-04-20T11:25:00,ohio1,Broken Concrete,11,broken concrete,IN,242,OHIO1,Legacy Data (Unknown Hauler),,Axle 1,,,True,ohio1,87,"Middleton Mechanical, LLC","Post Office Box 1387, Mansfield, OH, 44901",Sarah Pratt,4198860068,spratt@middletonmechanical.com,Job #3853,Job #3853,"Middleton Mechanical, LLC",N,1,2026-02-02T10:13:00
Axle 6, $180.00 ,InfraSource Construction LLC.,Ardmore Rd. 402951771,Ardmore Rd. 402951771,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-20T11:26:00,pp1,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,431,PP1,Legacy Data (Unknown Hauler),,Axle 6,,,True,pp1,150,InfraSource Construction LLC.,,,,,Ardmore Rd. 402951771,Ardmore Rd. 402951771,InfraSource Construction LLC.,New,1,2026-05-11T18:36:09.993771+00:00
Axle 1, $125.00 ,Holland Paving & Sealcoating,3260 Roundwood Rd.,3260 Roundwood Rd.,Broken Asphalt (or material mixed asphalt),IN,2026-04-20T11:34:00,hol1,Broken Asphalt (or material mixed asphalt),10,broken asphalt (or material mixed asphalt),IN,456,HOL1,Legacy Data (Unknown Hauler),,Axle 1,,,True,hol1,63,Holland Paving & Sealcoating,"4538 West 130th Street, Cleveland, OH, 44135",,2166719333,Bridget@hollandpaving.com,3260 Roundwood Rd.,3260 Roundwood Rd.,Holland Paving & Sealcoating,New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-20T11:41:00,dev8,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,57,DEV8,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,PLR4488,True,dev8,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
TriAxle, $120.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-20T12:25:00,hel3,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,423,hel3,Helmling,,TriAxle,,,True,hel3,89,"Miller Pipeline, LLC","PO Box 34141, Indianapolis, IN, 46234",Nancy Hunt,3176535361,apinfo@millerpipeline.com,Lee Rd.,Lee Rd.,Utilities Construction Co.,N,1,2026-01-05T10:01:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-20T12:29:00,dev8,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,57,DEV8,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,PLR4488,True,dev8,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 1, $75.00 ,"Ventrone Excavating, Inc.",CLEVELAND CLINIC,CLEVELAND CLINIC,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-20T12:40:00,ven15,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,357,VEN15,VENTRONE EXCAVATING,RED CAB,Axle 1,,,True,ven15,141,"Ventrone Excavating, Inc.","4534 Vilet St. SW, Canton, OH, 44710",Patrick Ventrone,(330)777-0023,Ventrone.Excavating.Inc@gmail.com,CLEVELAND CLINIC,CLEVELAND CLINIC,,New,1,2026-04-30T11:10:23-04:00
Axle 4_5, $165.00 ,InfraSource Construction LLC.,Ardmore Rd. 402951771,Ardmore Rd. 402951771,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-20T13:03:00,chat789,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,320,CHAT789,CHATMAN TRUCKING,,Axle 4_5,,,True,chat789,150,InfraSource Construction LLC.,,,,,Ardmore Rd. 402951771,Ardmore Rd. 402951771,InfraSource Construction LLC.,New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-20T13:09:00,dev8,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,57,DEV8,DEVIL'S TRUCKING,,Axle 4_5,440-343-4059,PLR4488,True,dev8,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 1, $125.00 ,Holland Paving & Sealcoating,3260 Roundwood Rd.,3260 Roundwood Rd.,Broken Asphalt (or material mixed asphalt),IN,2026-04-20T13:16:00,hol1,Broken Asphalt (or material mixed asphalt),10,broken asphalt (or material mixed asphalt),IN,456,HOL1,Legacy Data (Unknown Hauler),,Axle 1,,,True,hol1,63,Holland Paving & Sealcoating,"4538 West 130th Street, Cleveland, OH, 44135",,2166719333,Bridget@hollandpaving.com,3260 Roundwood Rd.,3260 Roundwood Rd.,Holland Paving & Sealcoating,New,1,2026-05-11T18:36:09.993771+00:00
